1,喜欢，有可能会因为这个爱上打扫喔～设计师给喜欢可爱事物的女生特别设计了这款遛狗扫把。扫把头被做成卡通小狗模样，而扫把杆子便仿佛一条狗链套在了狗狗脖子上，方便主人抓握的狗链绳套则能让扫把悬空挂起来，以节约空间。造型如此可爱的扫把，想必会受到不少女孩子的欢迎吧？
0,哈哈，笑死我了克林顿杯具了~ ~ 越看越好笑~ ~ ~ 点击看图片哦~ ~
0,支持荣威好活动【荣威350大声说出我的爱】发帖赢大奖，油卡车模等你拿！新浪汽车论坛征集荣威350作业帖，参与，就有收获，认识朋友，交流经验，拿大奖！同时此条微博亦有好礼相送，12月3日前，关注+并@5 个好友+评论，将根据您所的再次评论量评奖。
3,温州巡演音频，三首连唱，好听史了我词穷了音频就简单截了一下，大家将就听听吧T T
0,"得闲再睇来啦` ` 转比仲未睇得童鞋们,,七级公务员粤语《我女友系007》（品之平恋）黄子华配音,,好抵死好搞笑吖 ` `"
0,帮转青海省玉树州孤儿学校邮编：815000电话15609765504如果您没有合适的衣服可寄，帮忙转一下贴也好，也许您的一举手，就能帮助解...
1,难得的平静。。。年轻时的床照，右边是夙敌——GOLEO 格里奥
0,個 人經 驗 大公開
2,"上帝请原谅曾经幼稚的我们,阿门~ 【每日一句】当我们相信自己对这个世界已经相当重要的时候，其实这个世界才刚刚准备原谅我们的幼稚。－－早安，朋友！"
1,"假的吧？统计局再傻也不会报这个数字吧！请大家注意分辨！可怜有多少亿人月均900元我一下子翻了多少番那哦,真高兴我忽然成了外国人or 外星人!我又被平均了一把我国人均月收入近9000元！】“这种时候我不知道自己应该用什么表情来面对……”“只要↓ 就好了。”"
0,不可能吧应该是假的吧造谣
0,中國 勝 5，我还以为看反了呢！
1,今天气温降了好多明显比前些天凉快都感觉有些冷了哈哈
0,"回复好野~ ！sasa 特价只需99,哈哈,刚刚试了,真的很自然,谢谢推荐啊終 於找到一款值得推介的bb cream 了：revlon 新推出$ 149，?"
0,香港地头细！系廣 州可以試 番下！长安街牛姐停车完整版大公开！！！超级牛！
1,坛子里的那个“单向街”太讨厌了，老是酸溜溜的，讥讽这个、嘲笑那个的！而且还瞎灌水，我不止一次提醒他，结果他还骂我。骂坛子里的朋友，天理不容！已经封号处理，爱咋咋地！
0,这洋妞真可爱
1,荷兰加油啊...加油啊....入3波比我睇...加油啊.....我训啦..你真系要加油啊荷兰....
3,今天都干嘛了，我看了一天的动画片，我手机也停机了
1,"本来就是瞎编的事情,就别较真了~ !这事不能说太细。1、既然是偶遇，王小二如何精确知道八路军埋伏圈？2、如果是早已跟八路军谋划好的，那八路军为何看到自己同志在里面还开枪？3、王二小到底是死于敌人的刺刀呢，还是死于四面八方的枪声？~ ~ @ 河蟹愚乐"
3,安广院岁月（55）王书记人很好，这是安广院所有人的一致评价。有一天晚上，出去吃馄饨，有家新开的馄饨店，看到王书记在买馄饨，想请他吃，但他说：“老师哪能让学生请吃饭的？”然后买碗馄饨，一打岔不见了，老板把一碗馄饨给我：“那人给你付过钱了。”还是最足料的那种！我差点就哭了……
0,哈哈哈哈，真清秀！咿 ？这么清秀的老林、00老林也！分享图片
1,这是个牛人辈出的时代，注意看1分03秒，武当梯云纵现身美国橄榄球大联盟
0,最近减肥很有成效的人，哈哈！一直在减肥，从未成功过的人，看着笑笑，不说话。哈哈就让我一直徒伤悲吧。。。晚安。。。五月不减肥，六月徒伤悲，七月徒伤悲，八月徒伤悲，九月徒伤悲。。。
0,哈哈，我笑而不语。大作永秋好作品，耐读！转了法如稻草守，能守一方田野？护，能护四季果实？守，一方田野。护，四季果实。
0,。吃了辣的东西，感觉就要被辣死了，就往嘴里放上少许盐，含一下，吐掉，漱下口，就不辣了。
0,我也要亲亲，呵呵o
3,我都要！！求抱抱
2,在华西医院一个孩子从手术室里出来肝脏破裂了他失去了父母此刻还处于深度昏迷里·····请大家帮助灾区的孩子们救救灾区遇难的人们现在只有您能帮助他们感恩··感恩···感恩···
2,vivi ，我白给你下了，现在网上也有了。好在我的全一些。看起來 超級 棒~
3,大姨妈找碴就像在跳肚皮舞
0,4500万占13亿的百分之多少？不能选择出生地，可以选择生活地。反正我老老实实在中国呆着……【我国精英移民潮引发思考专家称系追求安全感】今年6月，国务院侨办宣布，中国外海侨胞数量超4500万，居世界第一。社科院专家胡伟略认为，所谓“第三波移民潮”也许确实存在，但绝不是仅仅因为移民数量上升，关键还是新移民所呈现出的高学历、高技术、高成本等特点。
3,有点儿冷～
0,要买的赶快...购物满680元，即可获赠兰芝精美4件套一份；购买雪融水焕能霜两件，第二件即可享受7折优惠。
0,。贪官不见得是庸官，庸官却一定是贪官。这个道理很容易在每个人身边找到实证，你想，你们处长除了喝茶看报之外百事不会，却十年屹立不倒，一定不是因为上级和下级都觉得处长很性感，带在身边还可冒充避邪的貔貅，而是因为处长的存在对上级和下级都有好处，查不出来是孔繁森，查得出来是王宝森。
1,分享图片好恐怖!
1,没事！我们有伟大的统计局！不会出事的，大家都散了吧!警！！！！高危数字!中国财富高度集中。中国1%的家庭掌控全大陆41.4%的财富；高收入的上市国企高级主管与社会平均工资差距达到128倍。中国基尼系数从30多年前改革开放之初的0.28上升到2009年的0.47，而且目前“仍在继续攀升。
2,我们也还是脆弱的孩子…经常在某一瞬间，我们都以为自己已经长大了。但是我们会发现，长大的含义除了欲望，还有勇气、责任、坚强以及某些必须的牺牲，更重要的是懂得爱与被爱。原来我们从未长大，其实我们都还只是个倔强的孩子。早安
0,这么漂亮的脸，不要可以给我，妈咪跪求！我是有多不要脸.对对，王小坏是小屁孩儿！大人们的世界真奇怪！松哥说了，小璐的事业是最佳现场，他的事业就是关注最佳现场。我们能不能天天聚，然后让他真的失业，哈哈！《离爱》统筹追求非常给劲，听闻明晚酒舵聚会而无法接送，短我道：“我现在把等小璐下班当成一种爱好，然后升华为一种事业，你们是想让我失业吗？”我短回复：“老老实实在家带孩子做饭吧！干什么事业？”——看来，这次我保媒拉线成功了，兄弟姐妹们又要筹备婚礼了……
3,烧烤神马的都是浮云…某人好嫩啊o > _ mjjeje ??????????????????~ ???????????????????????【大哥：有天和建英哥3个男人来到了江华岛~ 虽然冷风很强，因为有三个人，也能充分驱散独自三哥乃好青葱^ ^ )
0,“打倒万岁！打油诗：中秋月续圆，国迎闽雄归。铁骨碎日牢，冷嘲若尘灰。这次能够平安回来，很感谢党和政府的关怀，感谢祖国人民对我的关心。日方抓扣我是非法的。钓鱼岛是中国领土，我坚决支持政府的立场。——日本海上保安厅称，詹其雄船长的态度非常恶劣，不但拒绝配合取证，还高呼，“打倒日本帝国主义”“中国共产党万岁”致使审讯无法进。
0,"在酒店吃饭,我席间内急,服务员热情地说;我们酒店没有卫生间,你可以去对面公共厕所,我们和他们有约定,到那你就说你是’吃饭的’!"
2,无道歉并不总意味着你是错的，而对方是正确的。有时它只是意味着相对自我而言，你更珍惜你们之间的关系。早安
0,。最温暖人心的歌
0,好漂亮~ 美=3=好開 心~ 我要穿上新皮子出門 ~ ~
3,鼠标没电了。。。真烦人。。。
2,盖了337* 2个章，手快断了
0,这封电子邮件不知算是恐吓还是好心提醒？“您现在的处境，太危险了。能够走的话，赶紧走人吧。杀一个人有很多种方法的。不要以为您是个公众人物人家不敢动您。动您如切菜。到时候网络一封锁，没有人知道真相。即使知道真相，也和没有真相一样。中国人就是这种样子，不要给予太多的期待。”
0,优优小朋友辛苦了美郏 曳 趴杖チ 耍?明天还有通告累并通告着，反正都累了那就累到底吧
0,。请量力而行条条大路通罗马！】
3,敬佩这个女孩: : 那个女孩好勇敢~
0,当娱乐圈只剩下郭德纲笑死我了
0,不看评论我还真不知道猜猜這 是我以前哪部戲 的造型?
0,9月24号是我生日哦，不知道有没有空，很想参加!【线下活动来到广州！10辆炫酷MINI 小车从天河体育中心出发，经海心沙、新电视塔、广州大学城、中山纪念堂、东方宝泰广场等。10台乐PH0NE 要砸下来了，微博情侣、直播达人火热招募，抓住报名机会啦！
2,一听规划就恐惧，又要大拆大建了，不得安宁的小岛！厦门规划馆中中山路模拟
2,"今天選 擇 著黑色衣服,希望受害者....一路好走!!"
1,哎哎这台式的键盘用得我心烦
0,还有一张那手的位置呦。。。我又要逆了喏
2,今天又杯具了......晚了晚了.是不又该说.亲们晚安了...谁也来给我说个晚安吧....
2,看起来真的像要下雨~ 床单被单都湿漉漉地挂在阳台~ 唉~ 今晚，就睡沙发了
0,回复岸远草寒秋漪萃，静水泊阳沐夕辉。不忍黄昏归辞忆，逝水流年枉凝眉。晨曦轻抚半江红，萋 萋 碧草一意绵。江深水阔忆君心，日夜东流又一年。发图抛砖招玉喽~ ~ ~ ~
0,回复商报一直很人性~ 谢谢商报不是报是个人.“敌进我退，敌驻我扰，敌疲我打，敌退我追”也可以用于恋爱。追一个人的时候你可以想想是用游击战，还是遭遇战，还是运动战，还是歼灭战。——摘自厦大某毛概老师名言录，Too 。
2,呵呵，你代表人民？说过了，别对号入座！继续哀悼！党和国家白培养你了，竟然用这样的思维揣度人民群众。完全站在了人民的对立面上说这话。高高在上。给别人，看看体制内人的思想。@ ?
3,一齐为GL8 默哀
0,真的假的？？？小廖很强！！！哇小廖小廖的筋比軟 糖還 軟 ！軟 得嚇 人呀！軟 贏 賊 了耶！
2,9點 幾 睇過 新聞 。awful !!really sad !!太难过了。。。视频全程回顾香港游客遭劫持致多人伤亡事件菲律宾旅游客车被劫持事件全程回顾】香港旅行团在菲律宾遭枪手挟持事件流血收场，警察强攻巴士击毙枪手，至少7名港人死亡。
0,哈哈.本人正式成為 生物學 家.那個 雞 翼.不要?
0,娱乐商业文化以娱乐促进商业，以商业带动娱乐；以文化深化商业，以商业传播文化...三者良性循环...早安
1,乘坐地铁历上第一次遭遇咸猪手
0,art gap 真是美女窝啊老羊很上镜啊看到张别人拍我的街拍，照的好矮啊，真是汗
0,太帅了！藍 波老師
0,敢公开自己老婆或者女友的男人是真正的男人！！！
0,回复的口才太棒了！很感动！今天收到了听友的翻唱这首歌~ 感动的眼泪一直掉~ ~ 欢迎各位记得在下周三的中收听~
1,亲爱呢我错了今天睡得早。。那不知睡不着用手机上微博就看见了你找我！我来啦此照片上除我以外的那位帅锅~ ！！！哎哟，人跑哪儿去了？！QQ 没在，MSN 脱机，发了私信没动静~ 这个时间应该是他状态最好的时候，不能睡吧？！我这都睡了又爬起来开电脑寻人容易吗？...真有急事儿呢~ 麻烦大家帮忙找找啊！！！先谢了~
1,生死由天，好好的活好每一天惶惶不可终日宝成铁路火车坠河，告诉我们坐火车不一定是安全的；菲律宾劫持人质事件，告诉我们坐汽车不一定是安全的；黑龙江伊春飞机失事，告诉我们坐飞机不一定是安全的；长沙税务大楼爆炸，告诉我们坐在办公室里不一定是安全的；南京丙烯管道发生爆炸，告诉我们坐在家里也是不安全的......
0,最值钱的钱是哪一种？升就升吧，可它对国内是贬。还是国外老百姓看得清。人民币升值对国内老百姓来说是灾难自从加入了世贸，中国龙的辔头就已戴定。按人家的游戏规则玩自己的“好日子”就开始了。在美国带领下，全球各国都展开了汇率争夺战，日本、韩国、欧盟甚至南美的一些国家都在贬值本币，惟有中国的本币汇率在温和升值。谁在做汇率大战的牺牲品？中国能顶住压力么？极度滥发的人民币真的改升值么？谁又是滥发人民币的推手？如此牺牲国内企业和老百姓的利益，为了什么？
0,我真的好想再活五白年爱你500年
2,今天发现了一件郁闷的事，我的新浪电子邮箱居然被省厅行业报的收稿邮箱给屏蔽了，用QQ 邮箱发就成功了。难怪我这两个多月的上报率为0，更何况我本来投稿量就不多，用稿率也低。再这么一屏蔽，555
3,不知道那些贪官污吏看到是什么样的一个心情为包青天哭泣！永州铁腕局长王海洋3年惩办53名贪官，辞世时仅一床军被相伴。贪官听到他的名字就腿发软。他并不富裕却资助不少贫困生，一身正气无所惧。王海洋出殡那天，数千群众举着‘扬善惩恶的斗士一路走好’的横幅，自发地为王海洋局长送行，大家哭声一片。
2,回复不不...人家只要瓶子！人家喝的酷儿...比咱的档次高！嘿嘿…要是我直接给她…然后再买瓶水…有可能那人是渴了啊…嘿嘿…刚买一瓶水，就被盯上了。一口气喝完，把瓶子给人家...
0,最新CLAPYOUR HANDS mv
0,尽管变化多端，样式也多引人入胜，但是，对于收藏和投资而言，砚材、砚坑仍是首要考虑因素。不同坑洞出产的砚材有不同的石质与石品。端砚的名坑有老坑（水坑）、坑仔岩、麻子坑、宋坑、梅花坑，其中以老坑最佳，石质细腻、坚实，被誉为“砚中之至宝”
0,回复不会吧，怎么那么少的人。很精彩的一部电影，想象力足够丰富。感觉国内应该拍一个关于天宫的电影，地上一天，天宫一年，那天宫的天宫100年，这下就有得拍的了，哈哈~ 昨天中午已欣赏，全场加我共七人~ 强烈为各位粉丝推荐《盗梦空间》，作为我的可爱的粉丝，你值得拥有~ 哈哈
0,【上海世博会徽章欣赏】83、苏州馆明信片-归来途上
2,低碳演唱会不仅有我喜欢的牛奶咖啡组合还有那个在日本非常努力的藏族姑娘阿兰达瓦卓玛，太高兴了，就是到晚上10点。。。难不成我要走回香山。。。。。
1,一碰见闺 蜜姐就死命斗嘴吖 我斗智斗勇吖 我~ ~ ~ ~
0,。玩儿过植物大战僵尸的你懂的，the zombie is coming 。。。
3,我的小绿还走在通往沈阳的路上……55555，我的小绿……
3,英鎊 更好必须要！而且必须是美元！我要好多好多这个必须转十一月快开始了，俺别无所求，除了...
0,哇～要送别墅比你～我比较想要白羊座概礼物咯～我有单反了。。。别墅就买唔起了: 心聲 啊444..: : 你地快d 送钱碑我!!!Versace 女装。
0,爱笑的天使有伟大的母亲！
0,这哥们太逗了！不过设计帽子的是个MM -我们都是色彩控
0,这张图看看克林顿和希拉里这对夫妇的家庭关系。不要以为那双搭在肩膀上的手仅仅表示温情，这是一种权力的表示，表达谁是关系的主人，这位当过总统的男人对这点一丝也不马虎。有趣的是希拉里，的确透漏着内心的强悍，的确难以驯服，这一刻也不忘仰起骄傲的头颅。
0,我们凑一下份子，把姚大嘴买下来我刚刚查询了，的新浪微博价值4978元人民币。位列富豪榜第5610名。详情：
0,2012必备折叠版诺亚方舟，快去买呀
2,哎~ ~ ~ 忙得今天一条微博都没发！！
0,終 於讓 我找到了!!哈哈哈哈~ ~ ~ ?
2,"回复是的，附近的朋友可以代我为她买瓶水吗？先谢谢啦哪位在附近的朋友就帮帮她,哪怕一支棒棒糖,小女孩也会很开心的.....“阿姨，瓶瓶。”她是三楼守厕所大姐的小侄女，母亲去世了，父亲是卧病在床的残疾人。请附近的朋友帮帮她好吗？谢谢啦，好久没感动过了"
2,我双眼湿润了我眼泪出来了【泰国广告】就这么一分多钟，我哭了。via @evin -
0,男人积其一生的高潮，不过16小时……一个能活到78岁的成年男人，性高潮的总时间是16小时，平均到每天是2.02秒。所以，多找找别的乐子吧
0,大家猜猜！大家能看出来这是谁吗？才子一个
0,‘光影灿烂莫要张狂，繁华落尽无需悲伤’人生哲理(来自: )《霓虹的彩》霓虹的彩，五光十色的旖旎，迷乱缤纷的影像，光彩的一瞬，灿烂的一瞥。污突的暗影，遮了霓虹的炫目，美丽尽头的提示，黑暗的未来，厌弃的躯体。人生如同霓虹的灯，光影灿烂莫要张狂，繁华落尽无需悲伤，人生只此而已，生而灿烂，死而了了！-诗刊
0,在看颁奖呢。金牌获得者——中国队！今晚男篮决战韩国，大家预测比分将会是多少？明天上午我们的英雄大郅将来到TCL 快乐魔方，跟球迷见面，你来吗？对他在最后一届亚运会上的表现怎么说？献上我们的祝福吧。
0,看起来还不错的样子！！一月份去泰国买的那些咖喱调料还在橱柜里！今天在自己做泰国黄咖喱羊肉！成品好了再献上照片!某人说羊肉在煮之前，要用刀背拍打，把肉打松，吃起来才会嚼得动！我没有做，吃起来，肯定也会难得嚼吧！
1,好靓 女噢，.........唔系呀吗Leah Dizon 都要拍AV .有无搞错.
0,对说：任大叔，虽然我不知道你是谁，但有人叫我关注你。我提议你在“个人介绍”那儿写点东西。
0,very funny ，一个人崩溃后原来是这反应魔兽账号被母亲删掉后的少年。。。
0,这里的黎明“静悄悄”，牛人草根“闹哄哄”。-网络营销
1,呃，老子才起床，老徐就说下班回来了。。。抓紧时间刷牙洗脸准备一会去流汗。。。肚皮上那些可耻的赘肉快给老子滚吧，速度~ ~ ~
2,在江西信丰。。。。带队的同事说，，，我们都来自不同的地方，，，只是恰巧碰到了一起工作而已，，，，我们都不是一个地方的，，，我们工作的时候都是到处跑，，经常出差，，，所以我们都变成了客家人。。。。囧 ！！！！
0,爱她，就要让全世界都知道。又有创意又搞笑，精彩怎么能错过。一个很有创意的甜蜜广告，12星座不同的方式，告诉你爱的人，时机到了，我们结婚吧！
1,啊...陶子姐關 注妳 了！！要看到邔 φ f： 關 注你了...你最好會 看到...不然就.....悲劇 了.....
1,睡觉，晚安。。刚刚去阳台看看竟然下雨了，是要冷起来了么。。添衣
0,终于找到组织了。微博大旗永不倒！
2,同意冰冰姐我以后不再轻易说谁是鸟人了，他们不配两只生死相依的爱情鸟，悲悲，凉凉，凄凄，惨惨，人有愧于鸟啊。这年头，禽兽越来越像人。两只鸟的爱情世上真的有真爱，但为什么这辈子你不给我机会...@ 河蟹愚乐
0,有奶就是娘好可爱的孩子。好可爱的孩子~
1,李宇春: : 。我杀你，我救你，我又杀你，我又救你，我再杀你！然后所有人都：死去了，活来了，又死去了，又活来了，再死去了。。。就这么不死不活，生不如死，醉生梦死，死了又活，活了又死。。。。感觉真TMD 比《盗梦空间》还刺激！
0,小电瓶20分钟步行45分钟+城铁45分钟~ 哇哇哇~ 步行十五分钟，嘿嘿步行10分钟+公交车20分钟大家早上好～今天你是乘坐什么交通工具到办公室的呢？用时又是多少？送你一支向日葵，祝大家有个好心情
0,酷酷酷酷酷·······刀中有刀，这厨具太拉风了！
1,"这次也有。。还喊了马不惜> "" < 东蛋他也这样，只是之后模仿的是sunako 然后他喊偶吧。。TAT OPPA ！咩呆呆呆咩咩> < !禁止卖萌!瓜卖萌打咩啊啊啊啊啊啊"
0,呵呵，石小群和俞灏明这对“夫妻”挺般配！看好这部《8090向前冲》！喜欢是一种直觉，爱是一种感觉！喜欢是一种淡淡的莫名的好感，是一种突然间的冲动，是一种闪在脑里的念头，爱是一种埋在心里的翻江倒海，是不可以用任何的喜欢来代替，是一种力量！“文静”这个自信独立的女孩，在好朋友的婚礼上同样挡不住爱情的渴望，偷偷披上婚纱，灌醉自己……因为她心中有一份爱！
1,小猩猩撒泡尿也有这么多人伺候？
3,我一直focus 到蛋糕上了！我的生日也要有一個 星星蛋糕！星星是我的！
0,开始不想吃饭，后来忘记吃饭。喝一点点果蔬汁便可以了吧。希望减肥成功~
0,"（八十六）胡德平一则一个工人跟我说，现在我们的政策到底为谁来服务？让我们的工人下岗，几次会就可以决定几千万工人的下岗，而你们干部的"" 车改"" 改了十几年还没改出个名堂来？（“民穷财尽，起而为盗贼”，天朝的断层，史无前例，HSH 无论扯什么，都是扯淡）"
3,唉唉。我8月3日的搶 票就?。誰 讓 我的會 服是今年訂 的呢。還 沒 到手呢。唉唉。桑心記 。希望可以去8.16.那天的活動 。
0,我的百分之三十！！！！加油！！！
3,总是在夜深人静，想一个人。你留给我的回忆，映着月光更深刻。
0,彈 跳力不是一般的好。偶吧是飞人，点击看大图，更精彩
0,福厦铁路通车福州莆田泉州厦门4市1日往返
0,赞一个叶子姐最近工作很忙吧期待你的演出咧好漂亮的陈好姐姐~ 等会儿陈好姐姐就要在盐城体育馆唱歌啦~
3,很有这个必要。乍一看，田建东，还以为是上海的小师弟呢，再看身份证号码，还好，不是了。不知道是媒体的传播快了，还是各种灾害的次数多了，我觉得这个世界越来越不对劲了。国家应该邀请各宗教大肆举办法事活动，敬天祈福了。。遇难者名单
3,好好轮回的人一般不会介意自己的坟，只有牵扯不断的孤魂野鬼才一直在那里徘徊~ 别在我的坟前哭，脏了我轮回的路。
2,勉强算个情调吧这个算低调，还是高调呢？(投稿)
0,再来一张后台照，recycled percussion 中的一员，很酷吧
0,在家看《男生女生向前冲》。我觉得吧。要是再给我一次重来的机会，我一定可以冲关成功滴。
0,试试我有没有运气1.本微博；2.评论本微博；3.关注讯驰通信官方微博；只要满足以上三个条件，就有机会获赠苹果iPhone 4一台。另外，会在前100名满足条件的博友里选出10位，赠送iPhone 4正品保护套一个。8.22活动结束，8.23公布得奖者。下期送iPad 活动在9月1日发布.详情可咨询客服。
0,美国女婴与小猩猩结好友两年后重聚。
1,关注关注...求关注....这粉丝数..太可怜啦...呜呜
0,地铁站一道靓 丽的风景！
1,说是最近有个网络视频叫“老男孩”爆红，列为知道观看地址吗？我怎么找不到丫
0,快看快看SJ 的SORRY SORRY 舞蹈是抄袭中国的啊
2,唔好阿!!!你太抬举我哋 喇!亚运已经够喇!!奥运就不必喇!多谢..罗主席~ 广州真系无乜潜力噶 咯~ 米搞啦~ 当真！系就唔区呀！广州因为亚运变得超大！人民生活都提高囖
3,小区里有几位老人常年搓麻将，每天12点准时开始，6点收摊。基本上坐下就不动了。据说昨天有对夫妻没排上一直旁边观站，结果很杯具，一岁半的小外甥女走丢了，到现在没找到。现在一家就一个宝贝，丢了孩子这日子可怎么过下去呢？刚才下楼又看到麻将摊支起来了。无语
0,。倩碧(CLINIQUE )将于7月15至18日在港威商场举行「 完美肌肤推广会」 ，欢迎童鞋们来到体验独有的温和洁肤水，使肌肤变得更健康亮泽，当中的「 温和护肤套装」 更以优惠价港币$ 695发售
3,网页几乎瞬间变成了黑白色，默哀日终究再次来临。。。深痛哀悼玉树遇难同胞，有爱就有希望，玉树加油，明天会更好！
0,说的真是很准狮子啊狮子.....【星座排行榜】------你排了哪五个第一名？
0,终于知道什么叫皮包骨头了太可怕了，要瘦也不能这样，那是病态可以想象当年赵飞燕风彩啊这。。。难道就是骨感吗？瘦的最高境界
2,回复嗯感谢新浪！我们应该感谢：新浪，新浪微博，新浪TV （后面省略），给大家提供了一个发掘真相，大快人心的机会~ 2W 的评论，壮观呀~ 8月5日下午，北京市公安局经济技术开发区分局依法决定对李国勇也就是打人者李鹤彪执行行政拘留七日，并处罚款200元的处罚。得知这样的结果我很欣慰，这种心情是多少金钱都无法衡量的。感谢大家对我的关心和支持，我有信心继续拿起法律武器，捍卫自身的合法权益。谢谢大家！
0,"回复对阿~ 虽然没有演唱会，但JJ 下星期就来了，咖啡广告宣传以及音乐实录,我去定了.真挺远的JJ 一定会去的、要有希望上海离我实在太遥远了我身在大马，话说JJ 07年在这开过一次演唱会，之后就没了，这次I AM 大马站也还未知渐渐的喜欢上了微博、挺好的、??亲爱的我们都是脆弱的人…"
0,我本人没有想当主席，是全国人民选了我，让我当主席，我不应该辜负全国人民的期望……胡爷爷，你为什么想当主席？
1,正在举办的“动物与自然”电影周却在前夕全城杀狗，就在闹市区，有的当场用钩子钩死，有的当场吊死，或是死在乱棒之下……一个提倡“关爱动物、尊重动物”的电影节却以如此血腥的方式来“庆祝”，实在是讽刺至极！请大家帮忙，谢谢！相关连接
3,他哭到后来脸都藏到胳膊肘里面去了...TAT “哭到后来脸都藏到胳膊肘里面”TAT 再听一遍泪奔了，他哭到后来脸都藏到胳膊肘里面去了TAT 虐要一起虐。。7分钟。。从开始哭到喊安可，到喊出来一开口就说不出话，到慢慢开始一点点的说明。。。。不是一路人的就别点了。。要说话请先经大脑，想说KY 的话的全都吞回去然后立刻滚，不要出来恶心人让我看到谢谢。
1,被剥夺母爱，并把其母亲强行带走，，，再看看穿制服的那些人的人数表情与姿态。，，，让人心疼的眼神..............穿制服的人，你们在干什么？在构建和谐社会吗？？？穿制服的人，你们在干什么？在构建和谐社会吗？？？www .liu -yun.cn 这是我在天涯上看到的很震撼的一张照片，城管抓走了他们做小贩的妈妈，这孩子仇恨的目光让我感动，想流泪。这眼神对世界的失望。一个孩子理想社会的坍塌。是对这样万恶的社会的控诉。照片可以得普利策奖了。
3,原来一晚上他干了那么多事。。。太辛苦了！！你是铁人啊！昨天从北大大约8点半离开，回台采访黑石集团创始人，又是22点30分《环球财经连线》的晚间版LIVE ，又是23点半采访郭台铭到一点多。30。《领导者》将在下周播出这期节目，敬请期待！
0,我也覺 得自己過 舒服韩国女生仅五成想结婚……长大后一定要结婚（55.6%），结婚后一定要生孩子（59.7%）。不想结婚的理由，依次为“自己过舒服”（42.5%）、“花钱太多”（18.3%）、“不想生孩子”（13%）（韩国退休者协会对首尔1039名初、高中生问卷调查）
0,鄒 生要差那一兩 釐 米！還 是很配的啦，啊哈哈。夫妻俩后代的相貌除了与遗传有关外，还与夫妻俩的身高有关。男方的身高女方的身高=1.09的话，生出的孩子是最漂亮的；当然，没有那么精确的，不等于1.09，那自然越接近越好。
0,渣！皮渣渣…哦漏哦漏哦漏...渣皮乃放开茸茸的细妹！！...我在说神马OTL
0,小鬼们长大咯，也搞行为艺术呢~
0,金鱼这是神马书？俺也想买一本这本书我收到啦哦哈哈。。果真是本好书。。光看内页插图就知道争取三天啃完～
0,从“你是哪个单位的”的骄横，到“我爸是李刚”的张狂；从“蚁族”艰难的处境，到对“阶层固化”的焦虑；从个别地方招录干部子女的红头文件，到“拼爹就业”背后的无奈，都从不同侧面折射出人们基于不同“身份”之上的生存状态。
1,簽 名簽 名【豫城时尚购物中心】2010年8月4日开业典礼之林峰
0,期待好运支持微博快跑【MINI 车队！不要遗憾，马上加入围观队伍，只要你并评论此条微博，我们会随机抽取一位最幸运网友，赠送乐phone 大奖一部！截止日期：9月6日零时！
3,其实，我们都当过那小子…我打断那小子的腿，会不会太粗暴了一点？我会选择见见那小子想象一下如果有一天女儿对我说她已经有性经验了，我肯定也会忽然崩溃欲绝的
0,今天我们教主和明亲们都很反常哦诶，又来个不免之夜了不闹你们了 。。快睡。。身体健康最重要。。。
2,一些人值得你永远向他们致敬！一些值得你永远向他们吐口水！在林昭、张志新雕像揭幕仪式上的讲话】请记住：有一个人因为太爱我们而被杀掉——纪念林昭被杀害四十二周年。全文：
2,果然是AV ……orz 不是吧..我艹 该来的还是来了
3,你好有趣哦，摸摸。拿着肉麻当有趣的两口子和作者【blog 圖 黨 】?９２６更新~ 《太不像话啦》【延伸阅读】
0,哈哈哈哈前两天，敬爱的岱峻大哥给我电话，“那个事你要去吗？就是那个外国人，叫哈利·波特。”“嗯？”岱峻大哥想了想，“哦，错了。叫比尔·盖茨。他那个活动你去不去？”我说，“我要去的。那个外国人叫比尔·波特。”岱峻说的是《空谷幽兰》一书的作者比尔·波特在成都青峰书院的茶话会。
1,一脸的犯罪像抓到直接毙了…鸟人！6月3号下午五点半左右，洛阳市涧西区一骑自行车的老人被后面飞驰而来的保时捷跑车撞飞十几米后当场死亡。司机抛下市值两百多万的保时捷跑车，拉着女朋友匆匆而去，肇事逃逸嫌疑人张忠克，28岁，汝州人，其在汝州有多处矿产，名下有保时捷、宝马、奥迪等多辆豪车，公安机关悬赏2万元通缉嫌疑人。
1,挺好玩的。真好啊，安全系数有保障吗？不错开眼界……世界最小的汽车，最高速度可达40mph ，仅售199欧元，国内别想有卖。
3,回复要好点了，不过随天气的变化时好时坏！真是活受罪呀！恩恩，你最近好些没有酒红，你都快变熊猫了我傻了，别理我
0,领导真聪明哈哈哈“快！市长来电话了！”领导接电话后：市长叫我去一趟。临出门，老婆在后面叮嘱：“好好干！”
1,。新剪了个刘海让我心情大好~ 但今天突然手指发麻，麻到现在到我很不安
3,很萌。很小。。项链、戒指、锁骨、嘴巴、眼神什么什么的，都非常给力这是我与笔笔最近的距离，好PL 的笔笔啊，那么有骨感是不是工作太辛苦啦？
3,"袁总袁总新戏《男得有爱》饰演金融才俊，年薪200万，自大自恋，钻石王老五，所以用的手表也是一百多万的全钻rolex ,当然我戏里用的是来自秀水的款"
3,是啊…学着释然吧。失去的东西，其实从来未曾真正地属于你，也不必惋惜。早安
3,。。。来虐的了。。。捂心守着而已?-
